,Open,High,Close
663,586.4865110000001,591.791809,1172.930054
664,590.675659,596.531555,1190.179932
665,595.095093,595.5955809999999,1186.690063
666,590.965942,600.550537,1199.900024
667,598.403381,602.797791,1202.800049
668,601.306335,607.042053,1210.880005
669,603.253235,605.21521,1202.3400880000002
670,602.17218,604.049072,1204.109985
671,604.509521,605.540527,1203.790039
672,603.2832639999999,610.6906740000001,1212.51001
673,608.578552,612.862854,1220.0
674,612.61261,615.055054,1220.169922
675,609.80481,612.727722,1219.209961
676,610.780762,612.707703,1215.650024
677,603.979004,604.524536,1202.690063
678,608.1080929999999,608.6085820000001,1214.910034
679,608.133118,612.152161,1218.26001
680,611.75177,613.6886599999999,1219.609985
681,614.014038,614.1091309999999,1214.790039
682,608.45343,609.429443,1211.570068
683,607.492493,607.7677610000001,1199.98999
684,598.7988280000001,604.529541,1207.300049
685,604.57959,605.855835,1189.060059
686,591.586609,596.0310059999999,1172.800049
687,590.21521,599.134155,1192.1000980000001
688,597.932922,606.371399,1211.26001
689,606.506531,606.601624,1199.25
690,600.575562,605.4104,1197.160034
691,603.758789,605.42041,1183.040039
692,592.687683,593.0430299999999,1157.930054
693,583.583557,585.505493,1158.719971
694,581.586609,586.371399,1131.970093
695,565.990967,566.53656,1114.280029
696,560.060059,567.1621700000001,1120.150024
697,565.7657469999999,568.068054,1114.51001
698,560.695679,569.319336,1134.890015
699,571.5215450000001,572.972961,1135.099976
700,573.3900150000001,588.299988,571.5
701,578.549988,579.719971,545.25
702,544.789978,549.849976,540.630005
703,545.049988,559.880005,557.51001
704,565.840027,567.799988,567.039978
705,568.0,568.210022,546.6900019999999
706,537.9400019999999,547.590027,537.76001
707,543.659973,553.02002,545.200012
708,551.0,552.8900150000001,548.700012
709,557.700012,564.0,563.900024
710,556.320007,557.0,543.340027
711,544.0,544.0,539.369995
712,536.0,548.0,545.5
713,543.669983,544.799988,537.51001
714,541.6900019999999,542.5,534.4400019999999
715,532.26001,533.8599849999999,523.099976
716,525.799988,525.900024,522.97998
717,523.8900150000001,537.76001,536.330017
718,535.119995,536.340027,534.880005
719,534.25,539.909973,538.530029
720,541.4400019999999,542.400024,533.869995
721,530.23999,535.719971,535.330017
722,533.409973,534.549988,522.570007
723,523.25,524.429993,518.0
724,515.719971,527.349976,520.169983
725,518.650024,527.349976,526.619995
726,531.840027,538.75,538.429993
727,539.580017,543.98999,541.539978
728,541.820007,541.820007,534.409973
729,533.1400150000001,534.0,529.119995
730,529.599976,530.840027,528.299988
731,528.880005,539.349976,538.830017
732,540.0,546.349976,540.3900150000001
733,542.900024,549.75,549.700012
734,552.200012,557.960022,555.450012
735,558.130005,565.0,563.799988
736,567.780029,574.869995,574.869995
737,574.570007,577.659973,570.450012
738,573.3900150000001,573.47998,570.5599980000001
739,571.6400150000001,572.580017,571.650024
740,569.75,570.409973,564.340027
741,560.900024,562.400024,554.51001
742,551.52002,558.580017,553.76001
743,557.1099849999999,565.0,564.929993
744,568.159973,568.799988,566.030029
745,566.75,572.0,570.72998
746,568.780029,572.0,568.299988
747,565.919983,568.969971,567.5
748,567.0,567.0,559.5
749,560.080017,560.650024,560.349976
750,557.25,557.98999,552.299988
751,552.3599849999999,553.73999,550.619995
752,552.799988,561.400024,560.659973
753,561.150024,565.0,564.98999
754,566.450012,566.77002,566.52002
755,564.349976,574.4400019999999,574.289978
756,574.219971,582.25,572.539978
757,573.549988,587.299988,585.929993
758,589.299988,589.599976,584.77002
759,585.450012,587.880005,585.6900019999999
760,586.76001,587.710022,584.669983
761,587.650024,593.659973,591.48999
762,592.26001,594.150024,590.780029
763,591.700012,594.25,593.080017
764,593.51001,595.650024,590.76001
765,586.369995,587.969971,578.400024
766,578.950012,584.099976,583.3599849999999
767,573.0,585.25,580.039978
768,581.0,588.22998,586.650024
769,590.599976,594.8599849999999,594.26001
770,595.150024,595.299988,593.0599980000001
771,596.8900150000001,597.0,590.619995
772,588.969971,589.5,580.820007
773,603.01001,606.700012,605.1099849999999
774,601.349976,604.159973,598.4400019999999
775,599.700012,608.8900150000001,603.570007
776,602.049988,607.049988,605.1900019999999
777,605.530029,608.909973,603.01001
778,599.25,601.0,598.080017
779,597.75,601.099976,599.02002
780,597.700012,598.48999,593.950012
781,595.8099980000001,598.450012,595.4400019999999
782,588.960022,591.98999,579.549988
783,578.549988,583.429993,573.599976
784,576.51001,583.820007,582.27002
785,579.380005,580.200012,573.1400150000001
786,569.5,578.6400150000001,574.48999
787,576.049988,578.3099980000001,571.8099980000001
788,572.02002,579.5599980000001,577.9400019999999
789,579.0,579.6900019999999,577.25
790,575.0,575.900024,572.119995
791,576.450012,586.130005,584.5599980000001
792,586.6900019999999,587.799988,584.650024
793,587.5,589.469971,583.710022
794,587.099976,595.049988,592.700012
795,595.590027,597.8099980000001,597.1099849999999
796,596.950012,596.98999,595.409973
797,594.900024,595.25,592.419983
798,593.27002,594.98999,592.539978
799,594.77002,595.580017,590.570007
800,592.0,592.049988,588.119995
801,587.8099980000001,589.369995,583.0
802,580.02002,584.710022,580.320007
803,582.349976,582.900024,582.3599849999999
804,582.950012,589.299988,588.630005
805,591.72998,594.48999,589.52002
806,592.130005,598.0,593.1400150000001
807,595.130005,598.5,597.780029
808,599.1400150000001,603.52002,601.630005
809,600.27002,600.599976,591.969971
810,591.73999,593.719971,593.419983
811,590.0,591.950012,591.1099849999999
812,590.3900150000001,591.47998,584.900024
813,582.23999,583.919983,581.6400150000001
814,580.950012,590.150024,588.780029
815,589.51001,596.070007,593.289978
816,595.049988,597.5599980000001,597.27002
817,599.48999,605.400024,605.400024
818,602.5,603.799988,597.27002
819,595.0,596.650024,591.179993
820,591.570007,600.1099849999999,598.419983
821,596.98999,598.070007,585.25
822,585.929993,589.570007,587.900024
823,581.830017,589.3099980000001,587.8099980000001
824,587.48999,591.0,588.409973
825,586.799988,588.719971,579.630005
826,578.0,583.23999,580.880005
827,584.099976,588.289978,586.25
828,589.950012,592.400024,587.780029
829,584.900024,585.849976,574.099976
830,574.789978,584.6900019999999,583.73999
831,581.6099849999999,582.530029,570.8099980000001
832,567.469971,575.22998,555.1900019999999
833,555.130005,560.880005,544.75
834,550.1400150000001,558.630005,548.6900019999999
835,542.080017,543.919983,540.72998
836,527.0,540.98999,536.919983
837,540.450012,543.450012,522.969971
838,520.450012,533.159973,532.380005
839,537.27002,538.77002,538.030029
840,541.049988,550.76001,542.6900019999999
841,548.280029,557.400024,553.650024
842,554.97998,555.0,548.900024
843,547.76001,554.0,549.880005
844,551.710022,559.200012,558.9400019999999
845,560.849976,564.969971,558.450012
846,558.25,562.5,560.27002
847,568.299988,568.72998,567.869995
848,563.530029,567.150024,563.77002
849,561.159973,564.789978,564.1900019999999
850,566.789978,566.900024,555.950012
